id,identifiant,name,source,famille
item_conquest_red_asian_window,conquest:red_asian_window,Red Asian Window,Conquest Reforged,6_glass
item_conquest_red_asian_window_pane,conquest:red_asian_window_pane,Red Asian Window Pane,Conquest Reforged,6_glass
item_conquest_red_asian_window_vertical_corner,conquest:red_asian_window_vertical_corner,Red Asian Window Vertical Corner,Conquest Reforged,6_glass
item_conquest_red_asian_window_vertical_quarter,conquest:red_asian_window_vertical_quarter,Red Asian Window Vertical Quarter,Conquest Reforged,6_glass
item_conquest_red_asian_window_vertical_slab,conquest:red_asian_window_vertical_slab,Red Asian Window Vertical Slab,Conquest Reforged,6_glass
item_conquest_red_ball_valve,conquest:red_ball_valve,Red Ball Valve,Conquest Reforged,2_metal
item_conquest_red_baroque_wallpaper,conquest:red_baroque_wallpaper,Red Baroque Wallpaper,Conquest Reforged,3_plaster
item_conquest_red_baroque_wallpaper_vertical_corner,conquest:red_baroque_wallpaper_vertical_corner,Red Baroque Wallpaper Vertical Corner,Conquest Reforged,3_plaster
item_conquest_red_baroque_wallpaper_vertical_quarter,conquest:red_baroque_wallpaper_vertical_quarter,Red Baroque Wallpaper Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_red_baroque_wallpaper_vertical_slab,conquest:red_baroque_wallpaper_vertical_slab,Red Baroque Wallpaper Vertical Slab,Conquest Reforged,3_plaster
item_conquest_red_butterfly,conquest:red_butterfly,Red Butterfly,Conquest Reforged,4_creatures
item_conquest_red_canvas,conquest:red_canvas,Red Canvas,Conquest Reforged,4_cloth
item_conquest_red_canvas_corner_slab,conquest:red_canvas_corner_slab,Red Canvas Corner Slab,Conquest Reforged,4_cloth
item_conquest_red_canvas_cover,conquest:red_canvas_cover,Red Canvas Cover,Conquest Reforged,4_cloth
item_conquest_red_canvas_eighth_slab,conquest:red_canvas_eighth_slab,Red Canvas Eighth Slab,Conquest Reforged,4_cloth
item_conquest_red_canvas_quarter_slab,conquest:red_canvas_quarter_slab,Red Canvas Quarter Slab,Conquest Reforged,4_cloth
item_conquest_red_canvas_slab,conquest:red_canvas_slab,Red Canvas Slab,Conquest Reforged,4_cloth
item_conquest_red_canvas_stairs,conquest:red_canvas_stairs,Red Canvas Stairs,Conquest Reforged,4_cloth
item_conquest_red_canvas_vertical_corner,conquest:red_canvas_vertical_corner,Red Canvas Vertical Corner,Conquest Reforged,4_cloth
item_conquest_red_canvas_vertical_corner_slab,conquest:red_canvas_vertical_corner_slab,Red Canvas Vertical Corner Slab,Conquest Reforged,4_cloth
item_conquest_red_canvas_vertical_quarter,conquest:red_canvas_vertical_quarter,Red Canvas Vertical Quarter,Conquest Reforged,4_cloth
item_conquest_red_canvas_vertical_slab,conquest:red_canvas_vertical_slab,Red Canvas Vertical Slab,Conquest Reforged,4_cloth
item_conquest_red_carpet,conquest:red_carpet,Red Carpet,Conquest Reforged,
item_conquest_red_carpet_corner_slab,conquest:red_carpet_corner_slab,Red Carpet Corner Slab,Conquest Reforged,
item_conquest_red_carpet_eighth_slab,conquest:red_carpet_eighth_slab,Red Carpet Eighth Slab,Conquest Reforged,
item_conquest_red_carpet_quarter_slab,conquest:red_carpet_quarter_slab,Red Carpet Quarter Slab,Conquest Reforged,
item_conquest_red_carpet_slab,conquest:red_carpet_slab,Red Carpet Slab,Conquest Reforged,
item_conquest_red_carpet_stairs,conquest:red_carpet_stairs,Red Carpet Stairs,Conquest Reforged,
item_conquest_red_carpet_vertical_corner,conquest:red_carpet_vertical_corner,Red Carpet Vertical Corner,Conquest Reforged,
item_conquest_red_carpet_vertical_corner_slab,conquest:red_carpet_vertical_corner_slab,Red Carpet Vertical Corner Slab,Conquest Reforged,
item_conquest_red_carpet_vertical_quarter,conquest:red_carpet_vertical_quarter,Red Carpet Vertical Quarter,Conquest Reforged,
item_conquest_red_carpet_vertical_slab,conquest:red_carpet_vertical_slab,Red Carpet Vertical Slab,Conquest Reforged,
item_conquest_red_cherry_blossoms,conquest:red_cherry_blossoms,Red Cherry Blossoms,Conquest Reforged,2_leaves
item_conquest_red_cherry_ground_blossoms,conquest:red_cherry_ground_blossoms,Red Cherry Ground Blossoms,Conquest Reforged,2_leaves
item_conquest_red_clay,conquest:red_clay,Red Clay,Conquest Reforged,1_stone
item_conquest_red_clay_beaver_tail_tiles,conquest:red_clay_beaver_tail_tiles,Red Clay Beaver Tail Tiles,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_capital,conquest:red_clay_beaver_tail_tiles_capital,Red Clay Beaver Tail Tiles Capital,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_corner_slab,conquest:red_clay_beaver_tail_tiles_corner_slab,Red Clay Beaver Tail Tiles Corner Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_eighth_slab,conquest:red_clay_beaver_tail_tiles_eighth_slab,Red Clay Beaver Tail Tiles Eighth Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_pillar,conquest:red_clay_beaver_tail_tiles_pillar,Red Clay Beaver Tail Tiles Pillar,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_quarter_slab,conquest:red_clay_beaver_tail_tiles_quarter_slab,Red Clay Beaver Tail Tiles Quarter Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_slab,conquest:red_clay_beaver_tail_tiles_slab,Red Clay Beaver Tail Tiles Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_stairs,conquest:red_clay_beaver_tail_tiles_stairs,Red Clay Beaver Tail Tiles Stairs,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_vertical_corner,conquest:red_clay_beaver_tail_tiles_vertical_corner,Red Clay Beaver Tail Tiles Vertical Corner,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_vertical_corner_slab,conquest:red_clay_beaver_tail_tiles_vertical_corner_slab,Red Clay Beaver Tail Tiles Vertical Corner Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_vertical_quarter,conquest:red_clay_beaver_tail_tiles_vertical_quarter,Red Clay Beaver Tail Tiles Vertical Quarter,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_vertical_slab,conquest:red_clay_beaver_tail_tiles_vertical_slab,Red Clay Beaver Tail Tiles Vertical Slab,Conquest Reforged,2_roof
item_conquest_red_clay_beaver_tail_tiles_wall,conquest:red_clay_beaver_tail_tiles_wall,Red Clay Beaver Tail Tiles Wall,Conquest Reforged,2_roof
item_conquest_red_clay_brick,conquest:red_clay_brick,Red Clay Brick,Conquest Reforged,1_stone
item_conquest_red_clay_brick_arrowslit,conquest:red_clay_brick_arrowslit,Red Clay Brick Arrowslit,Conquest Reforged,1_stone
item_conquest_red_clay_brick_balustrade,conquest:red_clay_brick_balustrade,Red Clay Brick Balustrade,Conquest Reforged,1_stone
item_conquest_red_clay_brick_capital,conquest:red_clay_brick_capital,Red Clay Brick Capital,Conquest Reforged,1_stone
item_conquest_red_clay_brick_corner_slab,conquest:red_clay_brick_corner_slab,Red Clay Brick Corner Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_eighth_slab,conquest:red_clay_brick_eighth_slab,Red Clay Brick Eighth Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_facade_gothic_arch,conquest:red_clay_brick_facade_gothic_arch,Red Clay Brick Facade Gothic Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_facade_round_arch,conquest:red_clay_brick_facade_round_arch,Red Clay Brick Facade Round Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_facade_segmental_arch,conquest:red_clay_brick_facade_segmental_arch,Red Clay Brick Facade Segmental Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_gothic_arch,conquest:red_clay_brick_gothic_arch,Red Clay Brick Gothic Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_pillar,conquest:red_clay_brick_pillar,Red Clay Brick Pillar,Conquest Reforged,1_stone
item_conquest_red_clay_brick_quarter_slab,conquest:red_clay_brick_quarter_slab,Red Clay Brick Quarter Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_round_arch,conquest:red_clay_brick_round_arch,Red Clay Brick Round Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_segmental_arch,conquest:red_clay_brick_segmental_arch,Red Clay Brick Segmental Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_slab,conquest:red_clay_brick_slab,Red Clay Brick Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_small_arch,conquest:red_clay_brick_small_arch,Red Clay Brick Small Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_small_arch_half,conquest:red_clay_brick_small_arch_half,Red Clay Brick Small Arch Half,Conquest Reforged,1_stone
item_conquest_red_clay_brick_small_window,conquest:red_clay_brick_small_window,Red Clay Brick Small Window,Conquest Reforged,1_stone
item_conquest_red_clay_brick_small_window_half,conquest:red_clay_brick_small_window_half,Red Clay Brick Small Window Half,Conquest Reforged,1_stone
item_conquest_red_clay_brick_sphere,conquest:red_clay_brick_sphere,Red Clay Brick Sphere,Conquest Reforged,1_stone
item_conquest_red_clay_brick_stairs,conquest:red_clay_brick_stairs,Red Clay Brick Stairs,Conquest Reforged,1_stone
item_conquest_red_clay_brick_two_meter_arch,conquest:red_clay_brick_two_meter_arch,Red Clay Brick Two Meter Arch,Conquest Reforged,1_stone
item_conquest_red_clay_brick_two_meter_arch_half,conquest:red_clay_brick_two_meter_arch_half,Red Clay Brick Two Meter Arch Half,Conquest Reforged,1_stone
item_conquest_red_clay_brick_vertical_corner,conquest:red_clay_brick_vertical_corner,Red Clay Brick Vertical Corner,Conquest Reforged,1_stone
item_conquest_red_clay_brick_vertical_corner_slab,conquest:red_clay_brick_vertical_corner_slab,Red Clay Brick Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_vertical_quarter,conquest:red_clay_brick_vertical_quarter,Red Clay Brick Vertical Quarter,Conquest Reforged,1_stone
item_conquest_red_clay_brick_vertical_slab,conquest:red_clay_brick_vertical_slab,Red Clay Brick Vertical Slab,Conquest Reforged,1_stone
item_conquest_red_clay_brick_wall,conquest:red_clay_brick_wall,Red Clay Brick Wall,Conquest Reforged,1_stone
item_conquest_red_clay_brick_with_tudor_box_frame_1,conquest:red_clay_brick_with_tudor_box_frame_1,Red Clay Brick With Tudor Box Frame 1,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_1_vertical_corner,conquest:red_clay_brick_with_tudor_box_frame_1_vertical_corner,Red Clay Brick With Tudor Box Frame 1 Vertical Corner,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_1_vertical_quarter,conquest:red_clay_brick_with_tudor_box_frame_1_vertical_quarter,Red Clay Brick With Tudor Box Frame 1 Vertical Quarter,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_1_vertical_slab,conquest:red_clay_brick_with_tudor_box_frame_1_vertical_slab,Red Clay Brick With Tudor Box Frame 1 Vertical Slab,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_2,conquest:red_clay_brick_with_tudor_box_frame_2,Red Clay Brick With Tudor Box Frame 2,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_2_vertical_corner,conquest:red_clay_brick_with_tudor_box_frame_2_vertical_corner,Red Clay Brick With Tudor Box Frame 2 Vertical Corner,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_2_vertical_quarter,conquest:red_clay_brick_with_tudor_box_frame_2_vertical_quarter,Red Clay Brick With Tudor Box Frame 2 Vertical Quarter,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_box_frame_2_vertical_slab,conquest:red_clay_brick_with_tudor_box_frame_2_vertical_slab,Red Clay Brick With Tudor Box Frame 2 Vertical Slab,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_cross_frame,conquest:red_clay_brick_with_tudor_cross_frame,Red Clay Brick With Tudor Cross Frame,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_cross_frame_vertical_corner,conquest:red_clay_brick_with_tudor_cross_frame_vertical_corner,Red Clay Brick With Tudor Cross Frame Vertical Corner,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_cross_frame_vertical_quarter,conquest:red_clay_brick_with_tudor_cross_frame_vertical_quarter,Red Clay Brick With Tudor Cross Frame Vertical Quarter,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_cross_frame_vertical_slab,conquest:red_clay_brick_with_tudor_cross_frame_vertical_slab,Red Clay Brick With Tudor Cross Frame Vertical Slab,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_downwards_frame,conquest:red_clay_brick_with_tudor_diagonal_downwards_frame,Red Clay Brick With Tudor Diagonal Downwards Frame,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_corner,conquest:red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_corner,Red Clay Brick With Tudor Diagonal Downwards Frame Vertical Corner,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_quarter,conquest:red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_quarter,Red Clay Brick With Tudor Diagonal Downwards Frame Vertical Quarter,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_slab,conquest:red_clay_brick_with_tudor_diagonal_downwards_frame_vertical_slab,Red Clay Brick With Tudor Diagonal Downwards Frame Vertical Slab,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_frame_1,conquest:red_clay_brick_with_tudor_diagonal_frame_1,Red Clay Brick With Tudor Diagonal Frame 1,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_1_vertical_corner,conquest:red_clay_brick_with_tudor_diagonal_frame_1_vertical_corner,Red Clay Brick With Tudor Diagonal Frame 1 Vertical Corner,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_1_vertical_quarter,conquest:red_clay_brick_with_tudor_diagonal_frame_1_vertical_quarter,Red Clay Brick With Tudor Diagonal Frame 1 Vertical Quarter,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_1_vertical_slab,conquest:red_clay_brick_with_tudor_diagonal_frame_1_vertical_slab,Red Clay Brick With Tudor Diagonal Frame 1 Vertical Slab,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_2,conquest:red_clay_brick_with_tudor_diagonal_frame_2,Red Clay Brick With Tudor Diagonal Frame 2,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_2_vertical_corner,conquest:red_clay_brick_with_tudor_diagonal_frame_2_vertical_corner,Red Clay Brick With Tudor Diagonal Frame 2 Vertical Corner,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_2_vertical_quarter,conquest:red_clay_brick_with_tudor_diagonal_frame_2_vertical_quarter,Red Clay Brick With Tudor Diagonal Frame 2 Vertical Quarter,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_frame_2_vertical_slab,conquest:red_clay_brick_with_tudor_diagonal_frame_2_vertical_slab,Red Clay Brick With Tudor Diagonal Frame 2 Vertical Slab,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_diagonal_upwards_frame,conquest:red_clay_brick_with_tudor_diagonal_upwards_frame,Red Clay Brick With Tudor Diagonal Upwards Frame,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_corner,conquest:red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_corner,Red Clay Brick With Tudor Diagonal Upwards Frame Vertical Corner,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_quarter,conquest:red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_quarter,Red Clay Brick With Tudor Diagonal Upwards Frame Vertical Quarter,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_slab,conquest:red_clay_brick_with_tudor_diagonal_upwards_frame_vertical_slab,Red Clay Brick With Tudor Diagonal Upwards Frame Vertical Slab,Conquest Reforged,4_tudor
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_1,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_1,Red Clay Brick With Tudor Narrow Diagonal Frames 1,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_corner,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_corner,Red Clay Brick With Tudor Narrow Diagonal Frames 1 Vertical Corner,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_quarter,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_quarter,Red Clay Brick With Tudor Narrow Diagonal Frames 1 Vertical Quarter,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_slab,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_1_vertical_slab,Red Clay Brick With Tudor Narrow Diagonal Frames 1 Vertical Slab,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_2,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_2,Red Clay Brick With Tudor Narrow Diagonal Frames 2,Conquest Reforged,3_wood
item_conquest_red_clay_brick_with_tudor_narrow_diagonal_frames_2_vertical_corner,conquest:red_clay_brick_with_tudor_narrow_diagonal_frames_2_vertical_corner,Red Clay Brick With Tudor Narrow Diagonal Frames 2 Vertical Corner,Conquest Reforged,3_wood
